"Borrado";"Favorito";"Fecha";"Fuente";"Texto";"Enlace";"Marca";"Usuario";"Oficial";"Opinion";"Categoria";"Tags";"Impacto"
"false";"false";"2020-05-04 09:56:19";"twitter";"RT: (2) Data Reports: providing detailed information about an already collected citizen science data set and documenting the data set to facilitate re-use by other research and policy initiatives. \n \n 3/3";"null";"Citizen science All World";"1a3392b05bb8ce62541a0b1ffebb3274";"false";"0";"";"";"38,12"
"false";"false";"2020-05-04 09:53:46";"twitter";"RT: ? Dernière semaine pour recenser les oiseaux depuis chez vous en contribuant à notre opération de sciences participatives ?Confinés, mais aux aguets? ! ? https://t.co/zAxPsTJPyk \n \n Déjà plus d?1,2 million d?? observés ! ?? \n \n https://t.co/ARnECB5zA0 \n \n #RestezauNid";"null";"Citizen science EU";"cefd6b0c58ab3c1ded00533cb23f8a88";"false";"0";"";"";"22,97"
"false";"false";"2020-05-04 09:54:15";"twitter";"RT: Today, as part of the activities of @eucitsci and @eucitsciproject, we?re launching the ?ECSA Characteristics of Citizen Science? - you can find them on Zenodo https://t.co/lbD9Pg5kgd . This thread is why they are needed, and what they are trying to do. ? 1/15 https://t.co/bLVrTbOaKE";"null";"Citizen science All World";"69a4a12a9099dad1a24e2215ee753453";"false";"0";"";"";"37,41"
"false";"false";"2020-05-04 09:56:54";"twitter";"? La revista d?accés obert #EPuMeapc de l?@eapccat dedica un article a l?Oficina de @CCiutadana. \n \n Una retrospectiva des del 2012 i una mirada cap al futur dels projectes de #CiènciaCiutadana a l?àrea de #Barcelona. \n \n ? Llegeix la notícia #desdecasa ?? https://t.co/609jsrjgft https://t.co/x1ivPX7WSs";"null";"Citizen science All World";"01eca89d3707f750f6f979f927b3e761";"false";"33,33";"";"";"54,97"
"false";"false";"2020-05-04 09:57:15";"twitter";"RT: There are gaps in Australia?s capability to understand climate science, scientists say: https://t.co/cl7XkHJTar \n There?s pressure to improve climate funding, but in the meantime, you can help gather historical #weather info through #CitizenScience with us: https://t.co/BX4GtFr9vB";"null";"Citizen science All World";"d9f24fa56586b04126d1e7b147f157f4";"false";"0";"";"";"36,73"
"false";"false";"2020-05-04 09:54:59";"twitter";"RT: Hoy es la segunda charla de la segunda parte del ciclo de charlas ?Astronomía desde casa?. Esta tarde Joaquín Álvaro nos hablará de ciencia ciudadana en astronomía. \n \n A las 20:05 en https://t.co/fZ40u4vIK7 ¡No os lo perdáis!";"null";"Citizen science All World";"c4b8f4888efe2179e24825cb16e69648";"false";"33,33";"Deseo_Anhelo";"";"21,67"
"false";"false";"2020-05-04 09:57:32";"twitter";"RT: ? Dernière semaine pour recenser les oiseaux depuis chez vous en contribuant à notre opération de sciences participatives ?Confinés, mais aux aguets? ! ? https://t.co/zAxPsTJPyk \n \n Déjà plus d?1,2 million d?? observés ! ?? \n \n https://t.co/ARnECB5zA0 \n \n #RestezauNid";"null";"Citizen science All World";"f38f752c31e378f2292fb5560ffeefaa";"false";"0";"";"";"38,11"
"false";"false";"2020-05-04 09:55:50";"twitter";"RT: Hoy es la segunda charla de la segunda parte del ciclo de charlas ?Astronomía desde casa?. Esta tarde Joaquín Álvaro nos hablará de ciencia ciudadana en astronomía. \n \n A las 20:05 en https://t.co/fZ40u4vIK7 ¡No os lo perdáis!";"null";"Citizen science All World";"ee7dc264b701955106aa56311ceae57b";"false";"33,33";"Deseo_Anhelo";"";"33,03"
"false";"false";"2020-05-04 09:56:54";"twitter";"? La revista d?accés obert #EPuMeapc de l?@eapccat dedica un article a l?Oficina de @CCiutadana. \n \n Una retrospectiva des del 2012 i una mirada cap al futur dels projectes de #CiènciaCiutadana a l?àrea de #Barcelona. \n \n ? Llegeix la notícia #desdecasa ?? https://t.co/609jsrjgft https://t.co/x1ivPX7WSs";"null";"Citizen science EU";"01eca89d3707f750f6f979f927b3e761";"false";"33,33";"";"";"54,97"
"false";"false";"2020-05-04 09:59:52";"twitter";"@fredsteenbergen @jibe_jeybee A lot of bugs still to fix and a lot more new features to be introduced. Hopefully one day open citizen science platforms will be supported ?";"null";"Citizen science All World";"e98d4050aefa4aa68494fce96f7e0852";"false";"0";"";"";"48,29"
"false";"false";"2020-05-04 09:57:12";"twitter";"RT: Today, as part of the activities of @eucitsci and @eucitsciproject, we?re launching the ?ECSA Characteristics of Citizen Science? - you can find them on Zenodo https://t.co/lbD9Pg5kgd . This thread is why they are needed, and what they are trying to do. ? 1/15 https://t.co/bLVrTbOaKE";"null";"Citizen science EU";"2c8af9722ea80b79701093a65aa874dd";"false";"0";"";"";"35,42"
"false";"false";"2020-05-04 09:57:12";"twitter";"RT: Today, as part of the activities of @eucitsci and @eucitsciproject, we?re launching the ?ECSA Characteristics of Citizen Science? - you can find them on Zenodo https://t.co/lbD9Pg5kgd . This thread is why they are needed, and what they are trying to do. ? 1/15 https://t.co/bLVrTbOaKE";"null";"Citizen science All World";"2c8af9722ea80b79701093a65aa874dd";"false";"0";"";"";"35,42"
"false";"false";"2020-05-04 10:00:37";"twitter";"What types of activities belong to #CitizenScience? ? \n \n After a large consultation (? many thanks to all participants) & collaborative efforts from a dedicated working group, the ?ECSA Characteristics of Citizen Science? document is now available! \n \n ?? https://t.co/NNSKXyq2pz https://t.co/5BGPmEbohz";"null";"Citizen science All World";"da1d0467ee1d4c085496088219ab63e2";"false";"0";"";"";"47,78"
"false";"false";"2020-05-04 10:00:46";"twitter";"RT: RSPB scientist @Ellingbry discussing #Puffarazzi as part of #WSTC6. How is #CitizenScience helping #puffin populations https://t.co/445dl77yNV";"null";"Citizen science All World";"64dbf43cc5a3d4fd0ac71b3e8efaf266";"false";"0";"";"";"40,83"
"false";"false";"2020-05-04 09:59:08";"twitter";"RT: check out @Ellingbry talking about the fantastic #Puffarazzi #ProjectPuffinUK in the #WSTC6 in #DigSesh1, 09:30UTC 4th May: \n \n ?Puffarazzi: harnessing the power of citizen science and digital technology to quantify puffin diet? \n \n @RSPBScience https://t.co/7WApmsEEV6";"null";"Citizen science All World";"9b645fe6caef08da2fd7d007a3e02426";"false";"50";"";"";"57,07"
"false";"false";"2020-05-04 10:05:37";"twitter";"@ScaleIreland Why not support and prioritize new ideas instead? On the verge of emigration here because citizen science is not supported";"null";"Citizen science All World";"e98d4050aefa4aa68494fce96f7e0852";"false";"0";"";"";"48,29"
"false";"false";"2020-05-04 10:05:43";"twitter";"RT: What types of activities belong to #CitizenScience? ? \n \n After a large consultation (? many thanks to all participants) & collaborative efforts from a dedicated working group, the ?ECSA Characteristics of Citizen Science? document is now available! \n \n ?? https://t.co/NNSKXyq2pz https://t.co/R8o4rLVc8j https://t.co/5BGPmEbohz";"null";"Citizen science EU";"010ca9d83bad8b8acd1590f496a69817";"false";"0";"";"";"44,17"
"false";"false";"2020-05-04 10:05:43";"twitter";"RT: What types of activities belong to #CitizenScience? ? \n \n After a large consultation (? many thanks to all participants) & collaborative efforts from a dedicated working group, the ?ECSA Characteristics of Citizen Science? document is now available! \n \n ?? https://t.co/NNSKXyq2pz https://t.co/R8o4rLVc8j https://t.co/5BGPmEbohz";"null";"Citizen science All World";"010ca9d83bad8b8acd1590f496a69817";"false";"0";"";"";"44,17"
"false";"false";"2020-05-04 10:06:09";"twitter";"RT: What types of activities belong to #CitizenScience? ? \n \n After a large consultation (? many thanks to all participants) & collaborative efforts from a dedicated working group, the ?ECSA Characteristics of Citizen Science? document is now available! \n \n ?? https://t.co/NNSKXyq2pz https://t.co/R8o4rLVc8j https://t.co/5BGPmEbohz";"null";"Citizen science EU";"a1869ad935d3bf2cf308557af13e2753";"false";"0";"";"";"54,07"
"false";"false";"2020-05-04 10:06:09";"twitter";"RT: What types of activities belong to #CitizenScience? ? \n \n After a large consultation (? many thanks to all participants) & collaborative efforts from a dedicated working group, the ?ECSA Characteristics of Citizen Science? document is now available! \n \n ?? https://t.co/NNSKXyq2pz https://t.co/R8o4rLVc8j https://t.co/5BGPmEbohz";"null";"Citizen science All World";"a1869ad935d3bf2cf308557af13e2753";"false";"0";"";"";"54,07"
"false";"false";"2020-05-04 10:00:46";"twitter";"RT: RSPB scientist @Ellingbry discussing #Puffarazzi as part of #WSTC6. How is #CitizenScience helping #puffin populations https://t.co/445dl77yNV";"null";"Citizen science EU";"64dbf43cc5a3d4fd0ac71b3e8efaf266";"false";"0";"";"";"40,83"
"false";"false";"2020-05-04 10:02:00";"twitter";"#CitizenScience @ScienceEtCite @CitSciZurich #SchweizForscht";"null";"Citizen science All World";"5e4fc6ad5ff78f6ae1d41ff5251cbd97";"false";"0";"";"";"38,01"
"false";"false";"2020-05-04 10:02:07";"twitter";"RT: What types of activities belong to #CitizenScience? ? \n \n After a large consultation (? many thanks to all participants) & collaborative efforts from a dedicated working group, the ?ECSA Characteristics of Citizen Science? document is now available! \n \n ?? https://t.co/NNSKXyq2pz https://t.co/R8o4rLVc8j https://t.co/5BGPmEbohz";"null";"Citizen science EU";"d2188fd21d36d4a3b8ba9984a5525dc0";"false";"0";"";"";"36,51"
"false";"false";"2020-05-04 10:02:07";"twitter";"RT: What types of activities belong to #CitizenScience? ? \n \n After a large consultation (? many thanks to all participants) & collaborative efforts from a dedicated working group, the ?ECSA Characteristics of Citizen Science? document is now available! \n \n ?? https://t.co/NNSKXyq2pz https://t.co/R8o4rLVc8j https://t.co/5BGPmEbohz";"null";"Citizen science All World";"d2188fd21d36d4a3b8ba9984a5525dc0";"false";"0";"";"";"36,51"
"false";"false";"2020-05-04 10:02:19";"twitter";"RT: What types of activities belong to #CitizenScience? ? \n \n After a large consultation (? many thanks to all participants) & collaborative efforts from a dedicated working group, the ?ECSA Characteristics of Citizen Science? document is now available! \n \n ?? https://t.co/NNSKXyq2pz https://t.co/R8o4rLVc8j https://t.co/5BGPmEbohz";"null";"Citizen science EU";"d870b25a66d78cdd4bb2beec2968bf9e";"fal
se";"0";"";"";"28,82"
"false";"false";"2020-05-04 10:02:19";"twitter";"RT: What types of activities belong to #CitizenScience? ? \n \n After a large consultation (? many thanks to all participants) & collaborative efforts from a dedicated working group, the ?ECSA Characteristics of Citizen Science? document is now available! \n \n ?? https://t.co/NNSKXyq2pz https://t.co/R8o4rLVc8j https://t.co/5BGPmEbohz";"null";"Citizen science All World";"d870b25a66d78cdd4bb2beec2968bf9e";"false";"0";"";"";"28,82"
"false";"false";"2020-05-04 10:02:50";"twitter";"RT: RSPB scientist @Ellingbry discussing #Puffarazzi as part of #WSTC6. How is #CitizenScience helping #puffin populations https://t.co/445dl77yNV";"null";"Citizen science EU";"d2188fd21d36d4a3b8ba9984a5525dc0";"false";"0";"";"";"36,51"
"false";"false";"2020-05-04 10:02:50";"twitter";"RT: RSPB scientist @Ellingbry discussing #Puffarazzi as part of #WSTC6. How is #CitizenScience helping #puffin populations https://t.co/445dl77yNV";"null";"Citizen science All World";"d2188fd21d36d4a3b8ba9984a5525dc0";"false";"0";"";"";"36,51"
"false";"false";"2020-05-04 10:11:28";"twitter";"RT: What types of activities belong to #CitizenScience? ? \n \n After a large consultation (? many thanks to all participants) & collaborative efforts from a dedicated working group, the ?ECSA Characteristics of Citizen Science? document is now available! \n \n ?? https://t.co/NNSKXyq2pz https://t.co/R8o4rLVc8j https://t.co/5BGPmEbohz";"null";"Citizen science EU";"72c5fd0a45a7565d23ac8058a8a21f81";"false";"0";"";"";"53,13"
"false";"false";"2020-05-04 10:11:28";"twitter";"RT: What types of activities belong to #CitizenScience? ? \n \n After a large consultation (? many thanks to all participants) & collaborative efforts from a dedicated working group, the ?ECSA Characteristics of Citizen Science? document is now available! \n \n ?? https://t.co/NNSKXyq2pz https://t.co/R8o4rLVc8j https://t.co/5BGPmEbohz";"null";"Citizen science All World";"72c5fd0a45a7565d23ac8058a8a21f81";"false";"0";"";"";"53,13"
"false";"false";"2020-05-04 10:04:53";"twitter";"RT: What types of activities belong to #CitizenScience? ? \n \n After a large consultation (? many thanks to all participants) & collaborative efforts from a dedicated working group, the ?ECSA Characteristics of Citizen Science? document is now available! \n \n ?? https://t.co/NNSKXyq2pz https://t.co/R8o4rLVc8j https://t.co/5BGPmEbohz";"null";"Citizen science All World";"1f1acb9430c83b0e1f413e59c411a781";"false";"0";"";"";"50,83"
"false";"false";"2020-05-04 10:04:53";"twitter";"RT: What types of activities belong to #CitizenScience? ? \n \n After a large consultation (? many thanks to all participants) & collaborative efforts from a dedicated working group, the ?ECSA Characteristics of Citizen Science? document is now available! \n \n ?? https://t.co/NNSKXyq2pz https://t.co/R8o4rLVc8j https://t.co/5BGPmEbohz";"null";"Citizen science EU";"1f1acb9430c83b0e1f413e59c411a781";"false";"0";"";"";"50,83"
"false";"false";"2020-05-04 10:13:23";"twitter";"RT: ? Dernière semaine pour recenser les oiseaux depuis chez vous en contribuant à notre opération de sciences participatives ?Confinés, mais aux aguets? ! ? https://t.co/zAxPsTJPyk \n \n Déjà plus d?1,2 million d?? observés ! ?? \n \n https://t.co/ARnECB5zA0 \n \n #RestezauNid";"null";"Citizen science All World";"3e266d96ac11909f6539a6e14d6df307";"false";"0";"";"";"25,49"
"false";"false";"2020-05-04 10:13:09";"twitter";"RT: Today, as part of the activities of @eucitsci and @eucitsciproject, we?re launching the ?ECSA Characteristics of Citizen Science? - you can find them on Zenodo https://t.co/lbD9Pg5kgd . This thread is why they are needed, and what they are trying to do. ? 1/15 https://t.co/bLVrTbOaKE";"null";"Citizen science All World";"b5d30b10d16a0569dbf6a57118d573bc";"false";"0";"";"";"26,14"
"false";"false";"2020-05-04 10:25:25";"twitter";"RT: Hazte ciudadano científico. Presencia nuestro taller: Censos de aves: Introducción a eBird, el miércoles, 6 de mayo de 2020 a las 3PM. \n Regístrate aquí: https://t.co/1p7PD9oEv3 \n #CitizenScience #CienciaCiudadana #Monitoreo #QualityMonitoring #EstuarioResiliente #COVID19PR #COVID19 https://t.co/NyedjcGbZR";"null";"Citizen science All World";"225cad41af7de8aa5efe610e4daeb6b6";"false";"0";"";"";"38,33"
"false";"false";"2020-05-04 10:25:44";"twitter";"#Prevotella #COVID19 #coronaviru
s #Covid_19 #COVID?19 #Discovery #ConseilScientifique \n Merci @france_soir. Vous donnez une réelle dimension à cette idée de sciences participatives, et ainsi, êtes fidèles à votre manifeste : mettre le journalisme au service des citoyens.";"null";"Citizen science All World";"43018a984f4bf183d3985bc7ef3c2c23";"false";"0";"";"";"40,77"
"false";"false";"2020-05-04 10:25:44";"twitter";"RT: ? Dernière semaine pour recenser les oiseaux depuis chez vous en contribuant à notre opération de sciences participatives ?Confinés, mais aux aguets? ! ? https://t.co/zAxPsTJPyk \n \n Déjà plus d?1,2 million d?? observés ! ?? \n \n https://t.co/ARnECB5zA0 \n \n #RestezauNid";"null";"Citizen science EU";"6efe4c4bf9ef24d8721d1394ce67a213";"false";"0";"";"";"35,3"
"false";"false";"2020-05-04 10:25:44";"twitter";"RT: ? Dernière semaine pour recenser les oiseaux depuis chez vous en contribuant à notre opération de sciences participatives ?Confinés, mais aux aguets? ! ? https://t.co/zAxPsTJPyk \n \n Déjà plus d?1,2 million d?? observés ! ?? \n \n https://t.co/ARnECB5zA0 \n \n #RestezauNid";"null";"Citizen science All World";"6efe4c4bf9ef24d8721d1394ce67a213";"false";"0";"";"";"35,3"
"false";"false";"2020-05-04 10:25:50";"twitter";"RT: 6/8 Both AI and citizen science data can be processed at different scales. Nest-based survival can be measured using mark-recapture models by drawing a polygon around each nest @caseyyoungflesh will be talking more on this at 17:15 UTC May 5. #WSTC6 #DigSesh1 https://t.co/Iv7on0Hog8";"null";"Citizen science All World";"f0b546b92b1066bce1a510c1db8e5714";"false";"0";"";"";"35,28"
"false";"false";"2020-05-04 10:18:16";"twitter";"RT: This is a great project! We conveniently supply quite a few photographs of Castle Semple Collegiate Church when we visit our footfall counter! Have a look through your old snaps and see if you can upload anything! #monumentmonitor #heritage #CitizenScience https://t.co/ag8FvVYrF1";"null";"Citizen science All World";"0073aa59ac043b93a53da01a9bd14569";"false";"50";"";"";"43,86"
